1;158;90;24.88;23.64;24.34;2016-06-11;17:53:34.259263;
1;159;93;24.88;23.64;24.34;2016-06-11;17:54:31.966864;
1;159;93;24.88;23.64;24.34;2016-06-11;17:54:40.784804;
1;160;96;24.88;23.64;24.31;2016-06-11;17:55:29.701920;
1;161;99;24.88;23.64;24.31;2016-06-11;17:56:25.101572;
1;162;102;24.88;23.63;24.31;2016-06-11;17:57:22.742789;
1;163;105;24.86;23.63;24.31;2016-06-11;17:58:20.488897;
1;163;105;24.86;23.63;24.31;2016-06-11;17:59:01.244781;
1;164;108;24.85;23.63;24.31;2016-06-11;17:59:18.146673;
1;165;111;24.86;23.63;24.31;2016-06-11;18:00:15.855653;
1;166;114;24.85;23.63;24.31;2016-06-11;18:01:13.492888;
1;167;117;24.85;23.63;24.31;2016-06-11;18:02:11.111939;
1;168;120;24.85;23.61;24.31;2016-06-11;18:03:08.798171;
1;168;120;24.85;23.61;24.31;2016-06-11;18:03:56.618533;
1;169;123;24.85;23.63;24.31;2016-06-11;18:04:06.508690;
1;170;126;24.85;23.61;24.31;2016-06-11;18:05:04.219753;
1;171;129;24.85;23.61;24.31;2016-06-11;18:06:01.929573;
1;172;132;24.85;23.61;24.28;2016-06-11;18:06:59.426380;
1;173;135;24.84;23.61;24.28;2016-06-11;18:07:57.150804;
1;174;138;24.85;23.60;24.28;2016-06-11;18:08:54.850942;
1;175;141;24.85;23.61;24.28;2016-06-11;18:09:52.475985;
1;176;144;24.82;23.59;24.28;2016-06-11;18:10:50.204694;
1;177;147;24.81;23.58;24.28;2016-06-11;18:11:47.936213;
1;178;150;24.81;23.56;24.25;2016-06-11;18:12:45.676798;
1;178;150;24.81;23.56;24.25;2016-06-11;18:12:48.433949;
1;179;153;24.81;23.56;24.25;2016-06-11;18:13:43.366533;
1;180;156;24.78;23.55;24.25;2016-06-11;18:14:41.089809;
1;181;159;24.78;23.55;24.25;2016-06-11;18:15:38.784001;
1;181;159;24.78;23.55;24.25;2016-06-11;18:15:43.243693;
1;182;162;24.80;23.55;24.25;2016-06-11;18:16:36.500343;
1;183;165;25.10;24.09;24.44;2016-06-11;18:17:34.202971;
1;184;168;28.25;27.39;27.50;2016-06-11;18:18:31.730005;
1;185;171;27.84;26.54;27.31;2016-06-11;18:19:29.211079;
1;186;174;27.12;25.75;26.66;2016-06-11;18:20:26.702448;
1;187;177;26.56;25.21;26.12;2016-06-11;18:21:24.222450;
1;188;180;26.14;24.77;25.69;2016-06-11;18:22:21.757449;
1;189;183;25.83;24.48;25.38;2016-06-11;18:23:19.305331;
1;190;186;25.59;24.24;25.12;2016-06-11;18:24:16.840874;
1;191;189;25.42;24.08;24.94;2016-06-11;18:25:14.402444;
1;192;192;25.27;23.95;24.81;2016-06-11;18:26:12.023459;
1;193;195;25.17;23.87;24.69;2016-06-11;18:27:09.730846;
1;194;198;25.10;23.81;24.59;2016-06-11;18:28:07.381645;
1;195;201;25.04;23.73;24.53;2016-06-11;18:29:05.102605;
1;196;204;24.98;23.72;24.47;2016-06-11;18:30:02.802535;
1;196;204;24.98;23.72;24.47;2016-06-11;18:30:26.361521;
1;197;207;24.97;23.68;24.44;2016-06-11;18:31:00.530303;
1;198;210;24.92;23.64;24.41;2016-06-11;18:31:58.270151;
1;199;213;24.90;23.65;24.38;2016-06-11;18:32:55.996893;
1;200;216;24.88;23.61;24.34;2016-06-11;18:33:53.444748;
1;201;219;24.85;23.58;24.31;2016-06-11;18:34:51.148444;
1;202;222;24.85;23.60;24.31;2016-06-11;18:35:48.852805;
1;203;225;24.85;23.60;24.31;2016-06-11;18:36:46.515909;
1;204;228;24.84;23.59;24.31;2016-06-11;18:37:44.188122;
1;205;231;24.82;23.56;24.28;2016-06-11;18:38:41.693427;
1;206;234;24.80;23.54;24.25;2016-06-11;18:39:39.415417;
1;207;237;24.77;23.51;24.25;2016-06-11;18:40:36.968881;
1;208;240;24.74;23.48;24.22;2016-06-11;18:41:34.480023;
1;208;240;24.74;23.48;24.22;2016-06-11;18:42:04.272504;
1;209;243;24.74;23.50;24.22;2016-06-11;18:42:32.201383;
1;210;246;24.77;23.52;24.22;2016-06-11;18:43:29.889160;
1;211;249;25.14;23.89;24.59;2016-06-11;18:44:27.451246;
1;212;252;25.41;24.13;24.88;2016-06-11;18:45:25.170608;
1;213;255;25.34;24.05;24.81;2016-06-11;18:46:22.752079;
1;214;258;25.26;23.99;24.75;2016-06-11;18:47:20.421038;
1;215;261;25.18;23.91;24.66;2016-06-11;18:48:18.007495;
1;216;264;25.09;23.81;24.56;2016-06-11;18:49:15.718471;
1;217;267;25.01;23.73;24.50;2016-06-11;18:50:13.423955;
1;218;270;24.97;23.71;24.44;2016-06-11;18:51:11.149940;
1;219;273;24.94;23.68;24.41;2016-06-11;18:52:08.878152;
1;220;276;24.92;23.65;24.38;2016-06-11;18:53:06.607557;
1;220;276;24.92;23.65;24.38;2016-06-11;18:53:09.275998;
1;221;279;24.89;23.63;24.38;2016-06-11;18:54:04.307163;
1;221;279;24.89;23.63;24.38;2016-06-11;18:54:39.741129;
1;222;282;24.86;23.60;24.34;2016-06-11;18:55:02.012128;
1;223;285;24.82;23.55;24.31;2016-06-11;18:55:59.635986;
1;224;288;24.81;23.55;24.28;2016-06-11;18:56:57.366635;
1;225;291;24.80;23.55;24.28;2016-06-11;18:57:55.038443;
1;225;291;24.80;23.55;24.28;2016-06-11;18:58:41.960504;
1;226;294;24.80;23.54;24.25;2016-06-11;18:58:52.753161;
1;227;297;24.77;23.52;24.25;2016-06-11;18:59:50.387001;
1;228;300;24.77;23.51;24.22;2016-06-11;19:00:48.068302;
1;229;303;24.76;23.51;24.22;2016-06-11;19:01:45.808072;
1;230;306;24.74;23.48;24.22;2016-06-11;19:02:43.256248;
1;231;309;24.74;23.50;24.22;2016-06-11;19:03:40.918347;
1;232;312;24.74;23.50;24.22;2016-06-11;19:04:38.562426;
1;233;315;24.74;23.50;24.19;2016-06-11;19:05:36.215514;
1;234;318;24.73;23.50;24.19;2016-06-11;19:06:33.947764;
1;235;321;24.72;23.47;24.19;2016-06-11;19:07:31.664752;
1;236;324;24.70;23.46;24.16;2016-06-11;19:08:29.367584;
1;237;327;24.81;23.58;24.25;2016-06-11;19:09:27.069899;
1;238;330;25.65;24.48;25.00;2016-06-11;19:10:24.786528;
1;239;333;25.51;24.25;25.00;2016-06-11;19:11:22.354782;
1;240;336;25.35;24.08;24.88;2016-06-11;19:12:19.915957;
1;241;339;25.25;23.96;24.75;2016-06-11;19:13:17.479792;
1;241;339;25.25;23.96;24.75;2016-06-11;19:13:19.991665;
1;242;342;25.14;23.87;24.66;2016-06-11;19:14:15.054194;
1;243;345;25.06;23.77;24.56;2016-06-11;19:15:12.759408;
1;243;345;25.06;23.77;24.56;2016-06-11;19:16:10.375913;
1;244;348;24.98;23.69;24.47;2016-06-11;19:16:10.471416;
1;245;351;24.94;23.67;24.44;2016-06-11;19:17:08.095581;
1;245;351;24.94;23.67;24.44;2016-06-11;19:24:15.201162;
1;245;351;24.94;23.67;24.44;2016-06-11;19:37:00.569988;
1;245;351;24.94;23.67;24.44;2016-06-11;20:21:11.216669;
1;245;351;24.94;23.67;24.44;2016-06-11;20:36:13.704530;
1;0;192;-242.02;23.95;24.81;2016-06-11;20:40:42.341649;
1;1;195;-242.02;23.87;24.69;2016-06-11;20:40:42.359688;
1;2;198;-242.02;23.81;24.59;2016-06-11;20:40:42.384450;
1;3;201;-242.02;23.73;24.53;2016-06-11;20:40:42.398154;
1;4;204;-242.02;23.72;24.47;2016-06-11;20:40:42.421927;
1;5;207;-242.02;23.68;24.44;2016-06-11;20:40:42.432984;
1;6;210;-242.02;23.64;24.41;2016-06-11;20:40:42.458396;
1;7;213;-242.02;23.65;24.38;2016-06-11;20:40:42.469424;
1;8;216;-242.02;23.61;24.34;2016-06-11;20:40:42.491460;
1;9;219;-242.02;23.58;24.31;2016-06-11;20:40:42.514757;
1;10;222;-242.02;23.60;24.31;2016-06-11;20:40:42.525701;
1;11;225;-242.02;23.60;24.31;2016-06-11;20:40:42.547545;
1;12;228;-242.02;23.59;24.31;2016-06-11;20:40:42.571340;
1;13;231;-242.02;23.56;24.28;2016-06-11;20:40:42.583081;
1;14;234;-242.02;23.54;24.25;2016-06-11;20:40:42.607321;
1;15;237;-242.02;23.51;24.25;2016-06-11;20:40:42.618573;
1;16;240;-242.02;23.48;24.22;2016-06-11;20:40:42.642479;
1;17;243;-242.02;23.50;24.22;2016-06-11;20:40:42.653587;
1;18;246;-242.02;23.52;24.22;2016-06-11;20:40:42.677447;
1;19;249;-242.02;23.89;24.59;2016-06-11;20:40:42.699169;
1;20;252;-242.02;24.13;24.88;2016-06-11;20:40:42.710143;
1;21;255;-242.02;24.05;24.81;2016-06-11;20:40:42.731774;
1;22;258;-242.02;23.99;24.75;2016-06-11;20:40:42.755029;
1;23;261;-242.02;23.91;24.66;2016-06-11;20:40:42.766587;
1;24;264;-242.02;23.81;24.56;2016-06-11;20:40:42.788680;
1;25;267;-242.02;23.73;24.50;2016-06-11;20:40:42.810279;
1;26;270;-242.02;23.71;24.44;2016-06-11;20:40:42.823887;
1;27;273;-242.02;23.68;24.41;2016-06-11;20:40:42.847525;
1;28;276;-242.02;23.65;24.38;2016-06-11;20:40:42.860714;
1;29;279;-242.02;23.63;24.38;2016-06-11;20:40:42.883167;
1;30;282;-242.02;23.60;24.34;2016-06-11;20:40:42.897989;
1;31;285;-242.02;23.55;24.31;2016-06-11;20:40:42.921912;
1;32;288;-242.02;23.55;24.28;2016-06-11;20:40:42.934347;
1;33;291;-242.02;23.55;24.28;2016-06-11;20:40:42.958771;
1;34;294;-242.02;23.54;24.25;2016-06-11;20:40:42.970315;
1;35;297;-242.02;23.52;24.25;2016-06-11;20:40:42.994190;
1;36;300;-242.02;23.51;24.22;2016-06-11;20:40:43.018211;
1;37;303;-242.02;23.51;24.22;2016-06-11;20:40:43.029124;
1;38;306;-242.02;23.48;24.22;2016-06-11;20:40:43.051541;
1;39;309;-242.02;23.50;24.22;2016-06-11;20:40:43.064908;
1;40;312;-242.02;23.50;24.22;2016-06-11;20:40:43.088624;
1;41;315;-242.02;23.50;24.19;2016-06-11;20:40:43.112523;
1;42;318;-242.02;23.50;24.19;2016-06-11;20:40:43.125106;
1;43;321;-242.02;23.47;24.19;2016-06-11;20:40:43.146855;
