1;0;0;-242.02;25.79;26.12;2016-06-14;23:48:57.861680;
1;1;3;-242.02;26.18;27.06;2016-06-14;23:48:57.874195;
1;2;6;-242.02;25.27;26.19;2016-06-14;23:48:57.896601;
1;3;9;-242.02;24.56;25.44;2016-06-14;23:48:57.919770;
1;4;12;-242.02;24.05;24.91;2016-06-14;23:48:57.930587;
1;5;15;-242.02;23.69;24.53;2016-06-14;23:48:57.954076;
1;6;18;-242.02;23.43;24.25;2016-06-14;23:48:57.978500;
1;7;21;-242.02;23.23;24.03;2016-06-14;23:48:57.990400;
1;8;24;-242.02;23.06;23.84;2016-06-14;23:48:58.012916;
1;9;27;-242.02;22.95;23.72;2016-06-14;23:48:58.024424;
1;10;30;-242.02;22.87;23.62;2016-06-14;23:48:58.046480;
1;11;33;-242.02;22.82;23.56;2016-06-14;23:48:58.071346;
1;12;36;-242.02;22.77;23.50;2016-06-14;23:48:58.082613;
1;13;39;-242.02;22.70;23.44;2016-06-14;23:48:58.104003;
1;14;42;-242.02;22.65;23.38;2016-06-14;23:48:58.125698;
1;15;45;-242.02;22.61;23.34;2016-06-14;23:48:58.138163;
1;16;48;-242.02;22.61;23.31;2016-06-14;23:48:58.161439;
1;17;51;-242.02;22.61;23.31;2016-06-14;23:48:58.172255;
1;18;54;-242.02;22.61;23.31;2016-06-14;23:48:58.194094;
1;19;57;-242.02;22.61;23.31;2016-06-14;23:48:58.215580;
1;20;60;-242.02;22.61;23.31;2016-06-14;23:48:58.237681;
1;21;63;-242.02;22.58;23.28;2016-06-14;23:48:58.250487;
1;22;66;-242.02;22.53;23.25;2016-06-14;23:48:58.271629;
1;23;69;-242.02;22.53;23.25;2016-06-14;23:48:58.295075;
1;24;72;-242.02;22.54;23.25;2016-06-14;23:48:58.306287;
1;25;75;-242.02;22.54;23.25;2016-06-14;23:48:58.327439;
1;26;78;-242.02;22.54;23.25;2016-06-14;23:48:58.349615;
1;27;81;-242.02;22.54;23.25;2016-06-14;23:48:58.362097;
1;28;84;-242.02;22.57;23.25;2016-06-14;23:48:58.383864;
1;29;87;-242.02;22.58;23.28;2016-06-14;23:48:58.405450;
1;30;90;-242.02;22.57;23.28;2016-06-14;23:48:58.418331;
1;31;93;-242.02;22.58;23.28;2016-06-14;23:48:58.439493;
1;32;96;-242.02;22.58;23.28;2016-06-14;23:48:58.460492;
1;33;99;-242.02;22.59;23.28;2016-06-14;23:48:58.471297;
1;34;102;-242.02;22.61;23.28;2016-06-14;23:48:58.493269;
1;35;105;-242.02;22.59;23.28;2016-06-14;23:48:58.515040;
1;36;108;-242.02;22.59;23.28;2016-06-14;23:48:58.527881;
1;37;111;-242.02;22.59;23.28;2016-06-14;23:48:58.549353;
1;38;114;-242.02;22.58;23.28;2016-06-14;23:48:58.571346;
1;39;117;-242.02;22.55;23.25;2016-06-14;23:48:58.582212;
1;40;120;-242.02;22.55;23.25;2016-06-14;23:48:58.606002;
1;41;123;-242.02;22.53;23.22;2016-06-14;23:48:58.628524;
1;42;126;-242.02;22.53;23.22;2016-06-14;23:48:58.639872;
1;43;129;-242.02;22.53;23.22;2016-06-14;23:48:58.661573;
1;44;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.684337;
1;45;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.695798;
1;46;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.717822;
1;47;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.742008;
1;48;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.755950;
1;49;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.768076;
1;50;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.790092;
1;51;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.805344;
1;52;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.828094;
1;53;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.852712;
1;54;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.864485;
1;55;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.889127;
1;56;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.902068;
1;57;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.925178;
1;58;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.937155;
1;59;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.960972;
1;60;65535;-242.02;-242.01;0.00;2016-06-14;23:48:58.976181;
1;61;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.000302;
1;62;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.012310;
1;63;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.034538;
1;64;0;-242.02;20.27;21.00;2016-06-14;23:48:59.053727;
1;65;3;-242.02;20.45;21.22;2016-06-14;23:48:59.067642;
1;66;6;-242.02;20.55;21.28;2016-06-14;23:48:59.092934;
1;67;9;-242.02;20.46;21.25;2016-06-14;23:48:59.104840;
1;68;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.126958;
1;69;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.140720;
1;70;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.165480;
1;71;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.180003;
1;72;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.208242;
1;73;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.220610;
1;74;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.243103;
1;75;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.256150;
1;76;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.281071;
1;77;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.293628;
1;78;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.315840;
1;79;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.332043;
1;80;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.345489;
1;81;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.367749;
1;82;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.391915;
1;83;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.404384;
1;84;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.426767;
1;85;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.439012;
1;86;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.461945;
1;87;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.475968;
1;88;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.502773;
1;89;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.516461;
1;90;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.536125;
1;91;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.557547;
1;92;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.570704;
1;93;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.592442;
1;94;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.608853;
1;95;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.633522;
1;96;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.644599;
1;97;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.666321;
1;98;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.690432;
1;99;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.701872;
1;100;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.725558;
1;101;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.739448;
1;102;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.761289;
1;103;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.773826;
1;104;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.795536;
1;105;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.817907;
1;106;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.830566;
1;107;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.853084;
1;108;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.877194;
1;109;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.888411;
1;110;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.912601;
1;111;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.924707;
1;112;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.947724;
1;113;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.970358;
1;114;65535;-242.02;-242.01;0.00;2016-06-14;23:48:59.988010;
1;115;65535;-242.02;-242.01;0.00;2016-06-14;23:49:00.001622;
1;116;65535;-242.02;-242.01;0.00;2016-06-14;23:49:00.026191;
