1;131;9;24.98;23.67;24.53;2016-06-10;19:25:09.785943;
1;132;12;25.10;23.76;24.72;2016-06-10;19:26:07.336512;
1;133;15;25.73;24.21;25.34;2016-06-10;19:27:04.882088;
1;133;15;25.73;24.21;25.34;2016-06-10;19:27:10.338667;
1;134;18;25.70;24.23;25.34;2016-06-10;19:28:02.411317;
1;135;21;25.63;24.16;25.31;2016-06-10;19:28:59.946828;
1;136;24;25.65;24.16;25.34;2016-06-10;19:29:57.473067;
1;136;24;25.65;24.16;25.34;2016-06-10;19:30:39.469474;
1;137;27;25.67;24.17;25.41;2016-06-10;19:30:54.989588;
1;138;30;25.74;24.21;25.50;2016-06-10;19:31:52.512463;
1;138;30;25.74;24.21;25.50;2016-06-10;19:32:12.768148;
1;139;33;25.82;24.28;25.59;2016-06-10;19:32:50.022319;
1;140;36;25.90;24.34;25.69;2016-06-10;19:33:47.521017;
1;141;39;25.94;24.34;25.75;2016-06-10;19:34:45.023176;
1;142;42;25.95;24.36;25.78;2016-06-10;19:35:42.517881;
1;167;117;26.59;24.84;26.56;2016-06-10;19:59:38.938921;
1;167;117;26.59;24.84;26.56;2016-06-10;20:00:18.104885;
1;168;120;26.62;24.92;26.56;2016-06-10;20:00:36.400875;
1;169;123;28.75;27.01;28.47;2016-06-10;20:01:33.850496;
1;170;126;29.66;28.18;29.38;2016-06-10;20:02:31.365754;
1;171;129;28.66;27.15;28.41;2016-06-10;20:03:29.048952;
1;172;132;27.60;26.07;27.34;2016-06-10;20:04:26.485392;
1;172;132;27.60;26.07;27.34;2016-06-10;20:05:08.711537;
1;173;135;26.87;25.38;26.56;2016-06-10;20:05:23.975191;
1;174;138;26.38;24.94;26.03;2016-06-10;20:06:21.491183;
1;175;141;26.02;24.62;25.62;2016-06-10;20:07:19.000356;
1;176;144;25.69;24.32;25.28;2016-06-10;20:08:16.548228;
1;177;147;25.42;24.08;25.00;2016-06-10;20:09:14.101893;
1;178;150;25.21;23.88;24.78;2016-06-10;20:10:11.749593;
1;179;153;25.02;23.71;24.56;2016-06-10;20:11:09.403450;
1;180;156;24.89;23.56;24.41;2016-06-10;20:12:07.108898;
1;181;159;24.78;23.48;24.31;2016-06-10;20:13:04.825580;
1;182;162;24.70;23.42;24.22;2016-06-10;20:14:02.458015;
1;183;165;24.61;23.32;24.12;2016-06-10;20:15:00.149042;
1;184;168;24.56;23.28;24.06;2016-06-10;20:15:57.769871;
